Date,High,Low,Open,Close,Volume,Adj Close
2008-11-20,594.1199951171875,572.469970703125,594.1199951171875,587.7100219726562,190921000.0,587.7100219726562
2008-11-21,594.7999877929688,560.9400024414062,587.7100219726562,567.6099853515625,188222800.0,567.6099853515625
2008-11-24,629.22998046875,567.6099853515625,567.6099853515625,626.4600219726562,197755700.0,626.4600219726562
2008-11-25,644.5499877929688,614.3699951171875,626.4600219726562,634.02001953125,258695400.0,634.02001953125
2008-11-26,638.7899780273438,617.489990234375,634.02001953125,628.8599853515625,192007800.0,628.8599853515625
2008-11-27,645.6199951171875,629.22998046875,629.22998046875,645.510009765625,136886400.0,645.510009765625
2008-11-28,647.8800048828125,628.7899780273438,645.510009765625,641.739990234375,160786800.0,641.739990234375
2008-12-01,642.6300048828125,605.4099731445312,641.739990234375,607.0900268554688,117367200.0,607.0900268554688
2008-12-02,636.6400146484375,591.7000122070312,607.0900268554688,636.6400146484375,169186700.0,636.6400146484375
2008-12-03,645.3699951171875,622.8900146484375,636.6400146484375,643.6599731445312,157215200.0,643.6599731445312
2008-12-04,664.3599853515625,634.0399780273438,643.6599731445312,640.3900146484375,178768500.0,640.3900146484375
2008-12-05,640.3900146484375,603.6500244140625,640.3900146484375,608.6400146484375,149741300.0,608.6400146484375
2008-12-08,668.969970703125,608.6400146484375,608.6400146484375,666.6500244140625,180582100.0,666.6500244140625
2008-12-09,692.2100219726562,653.760009765625,666.6500244140625,685.4199829101562,230001000.0,685.4199829101562
2008-12-10,688.6099853515625,672.1300048828125,685.4199829101562,688.3300170898438,173708000.0,688.3300170898438
2008-12-11,688.3300170898438,669.72998046875,688.3300170898438,676.780029296875,156099700.0,676.780029296875
2008-12-12,676.780029296875,646.27001953125,676.780029296875,659.7999877929688,0.0,659.7999877929688
2008-12-15,672.1199951171875,650.5,659.7999877929688,651.1799926757812,119412500.0,651.1799926757812
2008-12-16,667.0,650.25,651.1799926757812,667.0,134465800.0,667.0
2008-12-17,679.25,655.02001953125,667.0,664.3400268554688,151976000.0,664.3400268554688
2008-12-18,676.97998046875,664.3400268554688,664.3400268554688,672.260009765625,142829400.0,672.260009765625
2008-12-19,672.260009765625,663.030029296875,672.260009765625,663.97998046875,138924400.0,663.97998046875
2008-12-22,664.4400024414062,650.7999877929688,663.97998046875,655.6300048828125,108986000.0,655.6300048828125
2008-12-23,661.4099731445312,650.1199951171875,655.6300048828125,659.1799926757812,87050200.0,659.1799926757812
2008-12-29,665.4600219726562,654.47998046875,659.1799926757812,657.27001953125,59024200.0,657.27001953125
2008-12-30,666.760009765625,657.27001953125,657.27001953125,662.3300170898438,101104900.0,662.3300170898438
2009-01-02,695.719970703125,662.3300170898438,662.3300170898438,693.780029296875,82136800.0,693.780029296875
2009-01-05,704.22998046875,690.6199951171875,693.780029296875,693.760009765625,52067800.0,693.760009765625
2009-01-07,704.489990234375,693.760009765625,693.760009765625,701.4099731445312,157104500.0,701.4099731445312
2009-01-08,701.4099731445312,684.5800170898438,701.4099731445312,695.9500122070312,140722700.0,695.9500122070312
2009-01-09,695.9500122070312,683.4099731445312,695.9500122070312,685.8300170898438,126054100.0,685.8300170898438
2009-01-12,685.8300170898438,666.469970703125,685.8300170898438,667.969970703125,112056300.0,667.969970703125
2009-01-13,667.969970703125,649.0499877929688,667.969970703125,656.6199951171875,160421100.0,656.6199951171875
2009-01-14,662.1400146484375,619.7000122070312,656.6199951171875,622.5900268554688,204711800.0,622.5900268554688
2009-01-15,633.8800048828125,612.1500244140625,622.5900268554688,620.3200073242188,191447300.0,620.3200073242188
2009-01-16,636.75,620.3200073242188,620.3200073242188,628.6900024414062,137790300.0,628.6900024414062
2009-01-19,638.5700073242188,614.3300170898438,628.6900024414062,621.7999877929688,151377700.0,621.7999877929688
2009-01-20,627.3800048828125,595.1900024414062,621.7999877929688,597.760009765625,198244500.0,597.760009765625
2009-01-21,620.1400146484375,591.6199951171875,597.760009765625,615.1099853515625,288030500.0,615.1099853515625
2009-01-22,627.8800048828125,606.3900146484375,615.1099853515625,608.72998046875,189449900.0,608.72998046875
2009-01-23,610.3699951171875,591.6500244140625,608.72998046875,604.1199951171875,173789000.0,604.1199951171875
2009-01-26,625.02001953125,600.3800048828125,604.1199951171875,623.25,169907200.0,623.25
2009-01-27,624.5599975585938,610.8099975585938,623.25,624.0499877929688,179327900.0,624.0499877929688
2009-01-28,643.22998046875,624.0499877929688,624.0499877929688,639.2899780273438,193605700.0,639.2899780273438
2009-01-29,639.2899780273438,614.5399780273438,639.2899780273438,616.0999755859375,165527300.0,616.0999755859375
2009-01-30,627.3699951171875,613.3900146484375,616.0999755859375,617.3800048828125,179432600.0,617.3800048828125
2009-02-02,617.5,595.6199951171875,617.5,602.0800170898438,152123400.0,602.0800170898438
2009-02-03,623.6400146484375,597.7000122070312,602.0800170898438,622.739990234375,193608800.0,622.739990234375
2009-02-04,649.280029296875,620.6699829101562,622.489990234375,644.7100219726562,243033200.0,644.7100219726562
2009-02-05,644.0,627.6799926757812,642.7100219726562,643.2000122070312,207509900.0,643.2000122070312
2009-02-06,673.6500244140625,642.4500122070312,642.7000122070312,670.5399780273438,239748400.0,670.5399780273438
2009-02-09,690.510009765625,663.7899780273438,670.280029296875,688.4199829101562,229058400.0,688.4199829101562
