Date,High,Low,Open,Close,Volume,Adj Close
2019-07-01,83.16000366210938,80.66000366210938,81.18000030517578,82.5199966430664,3271115.0,82.5199966430664
2019-07-02,82.91999816894531,80.80000305175781,82.83999633789062,81.30000305175781,2779519.0,81.30000305175781
2019-07-03,83.0,80.76000213623047,81.26000213623047,82.0,2713972.0,82.0
2019-07-04,82.77999877929688,81.66000366210938,82.0,81.87999725341797,1733494.0,81.87999725341797
2019-07-05,83.5,80.9800033569336,82.0,83.22000122070312,2261559.0,83.22000122070312
2019-07-08,84.05999755859375,83.0999984741211,83.0999984741211,83.86000061035156,2499689.0,83.86000061035156
2019-07-09,83.58000183105469,81.72000122070312,83.33999633789062,81.9800033569336,2423482.0,81.9800033569336
2019-07-10,82.4000015258789,81.12000274658203,82.19999694824219,81.76000213623047,2577490.0,81.76000213623047
2019-07-11,82.68000030517578,81.5,82.22000122070312,81.69999694824219,2194065.0,81.69999694824219
2019-07-12,82.44000244140625,81.22000122070312,81.69999694824219,82.0199966430664,2108435.0,82.0199966430664
2019-07-15,82.54000091552734,80.26000213623047,82.33999633789062,80.44000244140625,2033771.0,80.44000244140625
2019-07-16,79.9000015258789,77.91999816894531,79.9000015258789,78.81999969482422,3105996.0,78.81999969482422
2019-07-17,78.73999786376953,76.76000213623047,78.63999938964844,77.18000030517578,3296021.0,77.18000030517578
2019-07-18,77.0,74.86000061035156,77.0,75.08000183105469,2428255.0,75.08000183105469
2019-07-19,76.04000091552734,74.0999984741211,75.4000015258789,75.9000015258789,4001350.0,75.9000015258789
2019-07-22,76.83999633789062,75.13999938964844,76.0,75.44000244140625,2222827.0,75.44000244140625
2019-07-23,79.77999877929688,75.95999908447266,75.95999908447266,79.26000213623047,4279385.0,79.26000213623047
2019-07-24,80.0,78.33999633789062,79.5,79.80000305175781,1464549.0,79.80000305175781
2019-07-25,80.0,78.18000030517578,79.95999908447266,78.9800033569336,2647989.0,78.9800033569336
2019-07-26,83.4800033569336,78.30000305175781,78.30000305175781,82.5,6741614.0,82.5
2019-07-29,82.08000183105469,80.69999694824219,82.0,80.91999816894531,1993049.0,80.91999816894531
2019-07-30,81.13999938964844,79.77999877929688,81.0999984741211,80.18000030517578,2041472.0,80.18000030517578
2019-07-31,81.18000030517578,80.0,80.18000030517578,80.30000305175781,2129060.0,80.30000305175781
2019-08-01,81.27999877929688,79.5199966430664,79.83999633789062,81.27999877929688,2053662.0,81.27999877929688
2019-08-02,79.83999633789062,78.37999725341797,79.37999725341797,78.87999725341797,3217088.0,78.87999725341797
2019-08-06,77.4000015258789,75.66000366210938,77.0,75.76000213623047,1831384.0,75.76000213623047
2019-08-07,76.5,75.05999755859375,76.31999969482422,75.63999938964844,1791384.0,75.63999938964844
2019-08-08,76.94000244140625,76.04000091552734,76.81999969482422,76.91999816894531,1591716.0,76.91999816894531
